Sample_Name	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12
Nevskia_soli	8	0	8	11	9	4	10	8	9	7	0	11
Novosphingobium_sp._AAP93	10	0	13	16	10	11	14	0	11	0	0	0
Thioalkalivibrio_sp._ALJ24	0	13	22	9	17	0	0	24	0	0	0	0
Ruegeria_lacuscaerulensis	8	3	14	16	4	4	7	9	6	3	4	6
Pandoraea_unclassified	8	0	7	6	6	5	12	5	6	15	5	9
Pseudodonghicola_xiamenensis	11	6	7	13	13	5	8	5	6	6	0	4
Candidatus_Accumulibacter_sp._BA-92	0	0	0	11	9	16	17	0	0	16	0	15
Azovibrio_restrictus	9	4	6	0	8	0	9	14	7	8	8	10
Silanimonas_lenta	3	3	5	6	11	7	11	7	9	11	0	10
Rhizobium_sp._NT-26	10	0	20	18	12	0	11	0	0	12	0	0
Methylobacterium_sp._77	0	0	16	15	14	0	13	0	0	10	0	15
Ardenticatena_maritima	0	0	0	8	9	5	12	0	21	0	14	14
Aeromicrobium_unclassified	4	0	2	16	0	3	13	10	14	4	8	8
Pseudomonadales_unclassified	4	4	9	8	15	6	6	9	7	5	4	5
Frigoribacterium_unclassified	5	0	5	7	7	8	12	12	10	6	5	5
Magnetospira_sp._QH-2	6	0	6	10	2	10	11	8	11	6	0	12
Aliihoeflea_sp._2WW	8	3	10	11	9	6	11	8	3	4	0	9
Phormidium_sp._OSCR	9	0	0	23	0	0	15	0	28	7	0	0
Sedimenticola_sp._SIP-G1	0	1	10	0	10	0	15	16	16	0	0	14
Alphaproteobacteria_bacterium_BRH_c36	0	6	9	17	6	11	0	7	0	14	0	12
Pararhodospirillum_photometricum	3	3	9	8	11	8	9	8	5	10	3	4
Streptosporangiales_unclassified	6	1	4	8	7	6	9	9	7	5	5	14
Azoarcus_toluclasticus	3	0	5	10	0	7	9	13	7	11	5	11
Porphyromonadaceae_unclassified	3	6	7	6	12	3	10	13	9	4	2	6
Marinilabiliaceae_unclassified	5	17	11	0	25	4	3	8	4	1	3	0
Thiocapsa_unclassified	3	2	2	4	15	7	10	8	6	3	7	13
Janthinobacterium_unclassified	9	2	3	3	7	8	5	7	15	5	5	11
Duganella_unclassified	8	3	8	10	6	3	12	4	11	9	1	5
Sorangiineae_unclassified	5	0	1	10	13	5	12	7	4	8	8	7
Thalassospira_unclassified	4	3	3	13	9	5	5	13	5	7	5	8
Meganema_perideroedes	7	2	12	5	6	9	4	5	7	3	6	14
Tepidimonas_taiwanensis	6	0	1	11	8	9	17	10	6	5	0	7
PVC_group_unclassified	6	2	7	6	6	7	3	7	12	3	8	13
Bradyrhizobium_sp._Tv2a-2	0	0	16	22	10	0	16	0	16	0	0	0
Nitrospina_gracilis	14	0	0	10	0	0	8	13	0	16	0	18
Alicycliphilus_unclassified	11	0	9	6	4	9	6	9	7	10	2	6
Parvibaculum_lavamentivorans	7	2	6	17	4	7	10	6	8	5	0	7
Pseudolabrys_sp._Root1462	10	0	6	7	5	7	12	4	5	12	0	11
Bradyrhizobium_sp._Ai1a-2	0	0	15	18	0	0	20	12	0	0	0	14
Bradyrhizobium_sp._STM_3843	0	0	15	18	12	0	0	12	17	5	0	0
Candidatus_Accumulibacter_sp._SK-11	0	0	0	18	0	15	13	0	0	0	12	21
Thalassobius_gelatinovorus	11	0	13	19	9	0	10	0	12	4	0	0
Unclassified_Rhodobacteraceae_unclassified	7	5	15	16	6	1	8	7	5	0	1	7
Nisaea_denitrificans	6	0	8	13	3	8	7	5	9	6	0	13
Cloacimonetes_unclassified	2	2	9	4	8	2	8	11	9	2	11	10
Paracoccus_sp._S4493	11	0	18	14	16	0	10	0	9	0	0	0
Geminocystis_sp._NIES-3709	8	0	63	0	7	0	0	0	0	0	0	0
Rhodobacteraceae_bacterium_HLUCCA24	13	0	27	12	11	0	6	9	0	0	0	0
Thioalkalivibrio_sp._AKL19	0	15	19	0	17	0	0	27	0	0	0	0
Myxococcus_stipitatus	12	0	0	12	11	0	12	0	0	14	0	16
Lysobacter_antibioticus	17	0	0	11	0	0	15	0	0	16	0	18
Algiphilus_aromaticivorans	7	0	9	13	6	0	7	13	11	5	0	6
Candidatus_Koribacter_versatilis	12	0	0	7	0	0	12	9	7	8	10	12
Thermoplasmatales_archaeon_SCGC_AB-539-C06	3	0	0	0	7	16	0	8	6	0	18	19
Komagataeibacter_unclassified	6	0	10	9	6	4	9	8	8	7	3	7
Devosia_sp._A16	14	0	15	22	0	0	0	0	0	14	0	12
Sphingomonas_sp._MM-1	0	0	16	17	10	0	19	0	15	0	0	0
Bacteroidales_bacterium_6E	0	0	29	0	19	0	0	29	0	0	0	0
Ilumatobacter_nonamiensis	0	0	0	15	11	8	0	10	11	11	0	11
Lactobacillus_unclassified	2	4	6	8	4	5	6	11	10	7	7	6
Verrucomicrobium_unclassified	6	0	7	7	1	8	8	10	12	5	6	6
Gloeocapsa_sp._PCC_73106	24	0	15	8	6	0	0	0	19	4	0	0
Acidicaldus_organivorans	12	1	6	7	10	3	9	6	7	6	0	9
Arenimonas_composti	5	0	6	18	10	4	13	3	6	7	0	4
Unclassified_Verrucomicrobia_(miscellaneous)_unclassified	4	4	4	6	5	4	5	5	12	6	13	8
Caulobacteraceae_bacterium_PMMR1	10	3	11	6	7	3	7	6	8	7	0	8
Martelella_endophytica	15	0	12	13	0	12	0	13	11	0	0	0
Truepera_radiovictrix	0	0	5	10	8	0	11	14	7	7	0	14
Bacilli_unclassified	10	6	7	10	9	3	8	6	4	4	6	2
Aureimonas_frigidaquae	9	0	12	12	18	0	0	11	0	13	0	0
Hoeflea_sp._IMCC20628	22	0	8	18	9	0	7	0	0	11	0	0
Methylohalobius_crimeensis	0	2	12	5	3	0	8	11	16	0	6	12
Bradyrhizobium_sp._Ec3.3	0	0	15	20	13	0	12	0	0	15	0	0
Hyphomonas_atlantica	0	0	9	17	0	0	21	7	11	10	0	0
Anaeromyxobacter_sp._PSR-1	0	0	0	11	6	9	0	8	17	10	0	14
Bellilinea_caldifistulae	0	0	0	0	0	19	6	0	13	13	8	16
Spirochaetaceae_unclassified	2	5	16	0	7	6	6	10	9	5	3	5
Methylobacter_unclassified	1	0	6	7	7	7	11	5	7	10	8	5
Phaeospirillum_fulvum	8	0	6	10	9	7	0	8	8	8	0	10
Halomonas_halodenitrificans	7	7	7	0	29	0	0	24	0	0	0	0
Kaistia_granuli	9	2	8	13	8	0	5	10	7	8	0	4
Solimonas_soli	11	0	0	8	6	5	10	5	11	13	0	5
Nitratireductor_pacificus	4	5	8	8	9	3	7	8	6	8	3	5
Leisingera_aquaemixtae	11	0	16	22	12	0	13	0	0	0	0	0
Microvirga_sp._BSC39	12	0	14	20	0	0	11	0	0	11	6	0
Devosia_sp._H5989	13	0	8	16	8	0	0	0	14	0	0	15
Bosea_sp._Root670	13	0	15	21	9	0	0	15	0	0	0	0
Desulfomicrobium_orale	0	0	11	0	0	9	9	19	12	0	0	13
Desulfosarcina_sp._BuS5	0	0	16	0	0	0	0	25	0	0	14	18
Actinobacteria_bacterium_Ga0077560	0	0	0	19	10	0	0	10	15	0	0	19
Azoarcus_sp._BH72	6	0	7	9	7	0	13	9	0	16	0	5
Coriobacteriaceae_unclassified	3	2	4	10	2	4	9	9	7	4	6	12
Geminocystis_sp._NIES-3708	7	0	55	0	10	0	0	0	0	0	0	0
Phenylobacterium_sp._Root700	9	2	7	13	7	0	10	8	8	8	0	0
Desulfobacter_vibrioformis	0	0	9	0	17	0	0	19	10	0	0	17
Holophaga_foetida	0	0	7	0	10	6	0	14	0	7	12	16
Candidatus_Accumulibacter_sp._BA-93	0	0	7	15	0	0	14	0	10	12	0	14
Euryarchaeota_unclassified	2	0	4	0	4	19	3	4	6	8	8	13
Aurantimonadaceae_unclassified	5	2	7	7	4	5	7	2	8	9	5	10
Burkholderiales_bacterium_Ga0077543	12	0	0	8	0	16	9	0	15	0	0	11
Geobacter_sulfurreducens	0	0	4	0	0	0	0	12	17	0	13	25
Pseudomonas_aeruginosa_group_unclassified	0	0	14	7	9	0	13	12	0	7	0	9
Azoarcus_sp._CIB	0	0	2	9	6	12	7	8	8	10	0	9
Derxia_gummosa	9	0	4	10	5	5	5	6	5	8	6	7
Luteibacter_unclassified	5	1	4	9	8	2	10	6	5	5	7	8
Mesorhizobium_alhagi	8	0	7	5	5	6	8	8	2	11	0	10
Sulfuritalea_hydrogenivorans	7	0	7	11	4	7	6	9	7	7	0	5
Bradyrhizobium_sp._ORS_375	0	0	16	15	9	0	20	0	0	0	0	10
Azorhizobium_caulinodans	4	2	10	11	7	6	7	5	7	6	0	4
Polyangiaceae_unclassified	12	1	0	7	5	5	6	4	9	8	5	7
Geobacillus_unclassified	5	3	8	5	6	1	5	7	6	6	5	12
Thalassobacter_unclassified	2	3	12	12	4	2	10	3	8	6	2	5
Patescibacteria_group_unclassified	2	4	7	4	3	5	2	9	6	8	5	14
Beta_proteobacterium_AAP51	0	0	5	12	14	0	14	9	0	0	0	15
Rhizobium_sp._AAP116	0	0	11	12	10	18	0	0	0	0	0	18
Anaerolinea_thermophila	0	0	0	9	0	15	0	0	19	0	9	17
Flavobacterium_unclassified	4	7	10	4	10	2	9	6	4	4	4	4
Desulfobacter_unclassified	2	1	8	2	5	6	6	14	7	1	10	6
Meiothermus_unclassified	5	1	2	4	4	5	5	9	7	4	13	9
Azoarcus_sp._KH32C	5	0	5	6	4	0	13	2	10	11	0	12
Thioclava_sp._DT23-4	12	0	17	19	11	0	9	0	0	0	0	0
Desulfovibrio_oxyclinae	0	0	13	0	4	4	9	9	0	7	7	15
Rhizobium_sp._LC145	0	0	15	16	0	0	15	10	0	12	0	0
Ochrobactrum_unclassified	6	3	4	7	9	2	6	11	8	6	2	3
Klebsiella_unclassified	5	1	7	7	7	4	7	6	8	4	7	4
Leptothrix_cholodnii	2	0	3	13	6	3	4	5	9	6	7	9
Chromohalobacter_unclassified	5	2	7	5	8	6	7	6	7	6	2	6
Maricaulis_maris	23	2	10	8	8	0	7	5	0	4	0	0
Acidihalobacter_prosperus	8	0	5	2	6	0	12	10	6	8	0	10
Pannonibacter_indicus	11	3	8	15	11	0	0	0	12	7	0	0
Brevundimonas_sp._Root1279	6	0	13	15	0	8	9	0	0	11	0	5
Marinobacter_sp._C1S70	0	56	6	0	0	0	3	2	0	0	0	0
Coleofasciculus_chthonoplastes	0	0	0	20	0	0	13	0	34	0	0	0
Desulfovibrio_sp._A2	0	0	0	0	0	0	0	18	13	0	15	21
Bacterium_UASB14	0	0	0	0	0	0	0	19	26	0	0	22
Hyphomonas_jannaschiana	11	0	6	10	10	0	15	5	3	6	0	0
Bilophila_unclassified	1	2	4	5	2	1	5	12	7	1	14	12
Thiorhodococcus_unclassified	3	1	2	2	11	9	4	7	6	5	0	16
Microvirga_unclassified	5	1	15	6	6	5	5	5	7	7	2	2
Sphingomonadales_bacterium_Ga0077531	5	0	6	16	10	8	0	0	13	0	2	6
Azotobacter_chroococcum	0	0	6	5	8	5	11	13	0	6	0	12
Geobacter_uraniireducens	0	0	8	0	0	9	0	20	0	0	15	14
Geoalkalibacter_ferrihydriticus	0	0	7	0	10	0	8	13	8	0	9	11
Microcoleus_sp._PCC_7113	0	0	11	15	0	0	11	0	22	7	0	0
Treponema_unclassified	2	2	6	3	4	8	11	8	6	4	5	6
Comamonas_unclassified	3	1	5	7	4	2	10	8	4	5	10	6
Arenimonas_unclassified	8	1	2	9	7	4	7	2	3	10	5	7
Pseudogulbenkiania_unclassified	4	0	5	7	5	9	6	2	8	6	4	9
Leotiomyceta_unclassified	0	0	0	23	0	2	19	4	15	2	0	0
Scytonema_tolypothrichoides	6	0	8	15	9	0	0	9	13	5	0	0
Francisella_tularensis	0	0	0	14	4	0	24	5	18	0	0	0
Archaeon_GW2011_AR13	0	0	0	0	0	13	0	11	10	10	6	15
Paracoccus_denitrificans	5	1	20	9	7	2	7	3	0	4	2	4
Ruegeria_atlantica	12	0	9	27	16	0	0	0	0	0	0	0
Parabacteroides_unclassified	1	0	10	3	11	4	4	11	6	4	7	3
Henriciella_marina	7	0	7	12	9	0	11	8	3	7	0	0
Hyphomonadaceae_bacterium_BRH_c29	6	0	7	11	5	0	16	6	9	4	0	0
Candidatus_Moranbacteria_unclassified	4	2	6	5	4	5	5	10	8	6	3	6
Geofilum_rubicundum	0	9	8	0	12	0	11	15	9	0	0	0
Bradyrhizobium_sp._ORS_285	0	0	19	19	0	12	0	0	14	0	0	0
Nitrospira_moscoviensis	0	0	0	9	0	0	8	7	11	12	9	8
Nocardia_sp._Root136	0	0	0	15	0	0	25	17	7	0	0	0
Brucella_unclassified	4	1	10	11	3	2	5	5	8	7	1	6
Sinorhizobium_fredii	2	0	12	12	7	0	4	4	7	10	0	5
Stigonematales_unclassified	7	3	8	11	2	0	5	5	12	8	2	0
Methylobacteriaceae_unclassified	5	3	5	8	6	5	5	6	4	8	2	6
[Polyangium]_brachysporum	15	0	13	10	0	0	8	0	0	0	0	17
Xanthobacter_sp._91	0	9	19	12	9	0	0	0	0	0	0	14
Thioalkalivibrio_sp._ALJ16	0	9	8	0	17	0	0	29	0	0	0	0
Bacterium_of_Hyalesthes_Obsoletus	0	5	8	12	0	0	13	12	0	13	0	0
Variovorax_sp._Root473	0	0	0	19	0	0	33	11	0	0	0	0
Pseudoalteromonas_unclassified	6	4	9	5	4	1	8	5	8	6	4	2
Peptococcaceae_unclassified	1	3	6	9	2	7	2	5	7	1	10	9
Methylobacterium_sp._MB200	0	0	11	20	9	0	9	0	0	0	0	13
Mesorhizobium_sp._ORS3324	0	0	10	13	12	0	0	0	0	13	0	14
Pseudorhodoferax_sp._Leaf267	0	0	9	9	0	0	11	0	0	14	0	19
Nostocales_unclassified	3	0	7	11	1	1	8	1	15	8	1	5
Phycicoccus_unclassified	8	1	2	11	4	4	7	5	4	3	5	7
Erythrobacter_sp._AP23	11	0	5	11	12	0	9	5	8	0	0	0
Erythrobacter_sp._KA37	10	0	13	15	0	0	15	0	8	0	0	0
Halomonas_sp._S2151	0	8	16	0	0	0	0	14	0	13	0	10
Roseomonas_gilardii	0	0	8	5	9	8	8	6	3	6	0	8
Candidatus_Accumulibacter_sp._BA-94	0	0	10	7	6	0	11	0	0	14	0	13
Pseudorhodoferax_sp._Leaf265	0	0	11	23	0	0	12	0	0	0	0	15
Rhizobiales_bacterium_Ga0077549	0	0	17	17	15	0	0	0	0	0	0	12
Methylococcaceae_unclassified	3	1	4	6	4	4	16	1	5	6	3	7
Rhodothermus_marinus	5	0	0	13	0	0	6	13	0	12	11	0
Hyphomicrobium_zavarzinii	5	0	2	9	7	5	9	4	5	7	0	7
Cucumibacter_marinus	2	6	6	9	7	0	4	9	5	12	0	0
Actibacterium_atlanticum	15	0	14	21	10	0	0	0	0	0	0	0
Marinobacter_sp._P4B1	0	47	7	0	0	0	0	6	0	0	0	0
Limnoraphis_robusta	0	0	9	0	0	0	9	4	31	7	0	0
Rhizobiales_bacterium_Ga0077545	0	0	14	20	0	0	0	0	9	17	0	0
Planctomycetales_unclassified	5	0	3	3	2	5	3	6	9	6	9	8
Streptococcus_unclassified	2	7	8	3	4	4	5	5	7	6	3	5
Pleomorphomonas_oryzae	2	0	3	6	4	5	9	4	5	8	0	13
Gulbenkiania_unclassified	2	2	7	3	3	6	7	5	4	5	4	11
Cytophagales_unclassified	13	1	4	6	7	1	10	4	4	5	2	2
Acetobacteraceae_bacterium_AT-5844	6	0	9	5	8	3	8	5	0	5	0	10
Halomonas_sp._HL-93	3	3	17	0	0	0	5	28	0	3	0	0
Thioalkalivibrio_sp._ALJT	0	9	14	0	15	0	0	21	0	0	0	0
Edaphobacter_aggregans	0	0	6	12	0	10	14	0	0	0	6	11
Salinispira_pacifica	0	0	21	0	12	0	0	15	11	0	0	0
Spirochaeta_sp._JC230	0	0	18	0	11	0	0	14	16	0	0	0
Solirubrobacter_sp._URHD0082	0	0	0	9	7	0	0	10	10	0	6	17
Aeromicrobium_sp._Root472D3	0	0	0	13	0	0	26	0	20	0	0	0
Ruegeria_sp._TM1040	11	0	17	14	0	0	10	0	6	0	0	0
Arenimonas_metalli	12	0	0	13	10	0	4	0	8	11	0	0
Sedimentitalea_nanhaiensis	9	3	7	11	8	0	7	5	8	0	0	0
Tateyamaria_sp._ANG-S1	5	2	10	14	6	2	2	5	5	0	0	7
Sphaerotilus_natans	0	0	3	6	0	0	5	6	10	5	12	11
Brevundimonas_abyssalis	0	0	8	11	5	8	0	6	7	7	0	6
Delta_proteobacterium_PSCGC_5342	0	0	0	0	0	14	0	16	0	10	0	18
Marivirga_tractuosa	33	0	9	0	15	0	0	0	0	0	0	0
Capnocytophaga_unclassified	7	1	10	6	4	1	9	1	3	7	4	4
Halomonadaceae_unclassified	6	3	3	5	9	3	5	5	5	5	3	5
Oceanicola_unclassified	7	3	12	10	4	5	4	3	0	5	0	4
Thermopetrobacter_sp._TC1	4	0	2	9	6	5	11	4	7	6	0	3
Porphyrobacter_mercurialis	11	0	8	13	10	0	0	0	0	0	0	15
Spiribacter_sp._UAH-SP71	0	0	9	13	10	0	12	13	0	0	0	0
Sphingomonas_sp._RIT328	0	0	10	12	9	0	0	0	16	0	10	0
Oscillatoriales_cyanobacterium_MTP1	0	0	11	18	0	0	0	0	28	0	0	0
Streptosporangiaceae_unclassified	2	0	0	9	1	7	7	5	4	6	6	9
Microbispora_unclassified	4	1	3	7	3	1	3	7	7	7	8	5
Litoreibacter_arenae	9	3	10	9	8	0	8	0	3	3	3	0
Novosphingobium_fuchskuhlense	16	0	15	0	0	0	0	7	0	11	0	7
Thioalkalivibrio_sp._ALR17-21	0	12	10	0	16	0	0	18	0	0	0	0
Geobacter_sp._M21	0	0	13	0	0	0	0	19	0	0	0	24
Desulfovibrio_sp._U5L	0	0	0	0	0	0	10	14	0	0	14	18
Archaea_unclassified	5	0	3	2	4	10	4	3	9	5	6	4
Gloeobacter_violaceus	8	0	0	13	9	6	0	0	6	13	0	0
Arthrospira_unclassified	3	2	7	6	6	1	5	1	11	9	0	4
Marinimicrobia_unclassified	1	4	3	8	4	2	7	4	6	3	8	5
Pseudanabaena_sp._PCC_6802	11	0	0	21	8	0	15	0	0	0	0	0
Acidobacteriaceae_bacterium_TAA166	7	0	0	10	5	6	0	0	0	9	0	18
Odoribacter_unclassified	2	6	5	3	7	4	9	6	4	4	3	2
Sulfitobacter_noctilucae	15	0	15	14	0	0	0	0	11	0	0	0
Rhodocyclaceae_bacterium_Paddy-1	8	1	5	5	7	0	9	10	0	3	0	7
Sunxiuqinia_dokdonensis	0	7	12	0	15	0	8	13	0	0	0	0
Novispirillum_itersonii	0	0	8	9	6	8	0	6	11	4	3	0
Rubrobacter_xylanophilus	0	0	8	0	0	0	2	17	0	10	10	8
Rhizobium_sp._YS-1r	0	0	13	14	14	0	14	0	0	0	0	0
Selenomonas_unclassified	1	0	3	6	2	5	5	7	7	4	5	9
Unclassified_Alphaproteobacteria_(miscellaneous)_unclassified	6	1	1	12	2	4	5	1	9	9	3	1
Alteromonadales_unclassified	4	1	6	4	7	2	8	4	7	5	0	6
Desulfobulbaceae_unclassified1	4	0	5	0	6	6	7	7	4	1	3	11
Acidithiobacillales_unclassified	5	3	7	9	7	4	0	5	4	2	3	5
Anaerolineaceae_unclassified	3	0	1	3	0	6	4	10	8	6	7	6
Alpha_proteobacterium_JLT2015	8	0	5	13	7	0	0	0	9	12	0	0
Draconibacterium_unclassified	1	9	9	1	8	1	7	13	2	0	1	2
Kamptonema_unclassified	5	0	4	14	5	2	5	4	7	5	1	2
Alpha_proteobacterium_3107	9	4	6	9	6	0	5	2	6	7	0	0
Anaeromyxobacter_dehalogenans	0	0	0	4	3	0	10	10	0	0	13	14
Myxococcales_bacterium_SG8_38	0	0	0	15	0	0	11	12	0	16	0	0
Chrysosporum_ovalisporum	7	0	3	13	3	1	4	6	9	3	2	2
Lachnospiraceae_unclassified	3	3	3	4	3	4	5	4	5	9	4	6
Sphingomonas_sp._PR090111-T3T-6A	9	0	12	19	13	0	0	0	0	0	0	0
Desulfohalobium_retbaense	0	5	7	0	0	0	0	19	0	0	13	9
Luteimonas_sp._FCS-9	0	0	8	14	8	0	13	10	0	0	0	0
Deinococcus_pimensis	0	0	0	9	0	0	11	17	0	7	0	9
Aminomonas_paucivorans	0	0	0	0	0	12	10	16	0	0	8	7
Flavobacteriales_unclassified	5	3	7	11	9	4	4	2	2	1	2	2
Nitriliruptor_alkaliphilus	0	0	11	9	10	0	11	0	6	0	0	5
Betaproteobacteria_bacterium_SG8_41	0	0	0	12	0	10	18	0	0	12	0	0
Methylosinus_unclassified	3	2	3	14	5	3	5	2	4	3	4	3
Alicyclobacillus_unclassified	3	0	2	5	1	4	7	5	4	4	7	9
Unclassified_Rhizobiales_(miscellaneous)_unclassified	2	3	6	4	7	1	4	6	4	5	2	7
Skermanella_unclassified	0	1	8	5	6	3	5	5	6	5	1	6
Brevundimonas_sp._AAP58	7	0	6	6	7	0	9	3	0	13	0	0
Pseudomonas_stutzeri	0	0	10	0	11	0	13	10	0	7	0	0
Tepidicaulis_marinus	0	0	5	20	1	0	9	0	6	10	0	0
Variovorax_sp._Root318D1	0	0	0	16	0	0	21	6	8	0	0	0
Anaerolinea_thermolimosa	0	0	0	0	0	0	0	9	12	7	12	11
Pseudonocardiaceae_unclassified	3	1	0	5	5	3	3	6	5	3	8	8
Desulfonatronum_unclassified	1	1	4	0	3	6	4	4	12	5	4	6
Acidobacteriaceae_unclassified	4	0	3	1	0	5	13	4	6	4	3	7
Fodinicurvata_sediminis	4	0	8	10	6	0	4	2	8	5	0	3
Acidobacteriaceae_bacterium_URHE0068	7	0	0	9	0	0	0	0	12	10	0	12
Ruegeria_sp._ANG-R	10	0	22	18	0	0	0	0	0	0	0	0
Rhizobium_leguminosarum	0	0	23	27	0	0	0	0	0	0	0	0
Verrucomicrobium_sp._BvORR106	0	0	8	0	0	0	0	19	10	0	0	13
Sphingomonas_sp._35-24ZXX	0	0	10	15	13	0	0	0	0	0	0	12
Sphingomonas_taxi	0	0	15	16	0	0	8	0	11	0	0	0
Roseiflexus_castenholzii	0	0	0	0	0	0	15	0	27	0	0	8
Cyanobium_sp._PCC_7001	7	0	0	11	0	0	11	0	7	0	7	6
Fodinicurvata_unclassified	3	1	4	6	6	3	2	5	3	6	5	5
Hyphomicrobium_nitrativorans	11	0	7	9	2	0	6	2	4	8	0	0
Candidatus_Uhrbacteria_unclassified	1	2	3	2	5	7	5	6	5	7	2	4
Halomonas_chromatireducens	0	5	11	12	7	0	0	14	0	0	0	0
Spirochaeta_thermophila	0	0	15	0	0	0	0	20	14	0	0	0
Sinorhizobium_meliloti	0	0	18	20	0	0	11	0	0	0	0	0
Hyphomonas_adhaerens	0	0	7	5	7	0	5	11	7	7	0	0
Aquincola_tertiaricarbonis	0	0	4	5	4	10	4	14	0	8	0	0
Variovorax_sp._URHB0020	0	0	0	14	0	9	13	0	0	0	0	13
Micrococcaceae_unclassified	2	2	3	6	3	7	1	5	6	1	8	4
Actinoplanes_unclassified	2	1	2	5	3	5	7	7	2	4	5	5
Micromonospora_unclassified	3	1	4	4	2	4	7	6	5	4	2	6
Haloferax_unclassified	5	1	0	4	6	3	3	5	7	2	2	10
Leifsonia_unclassified	1	1	3	3	7	2	7	2	2	8	7	5
Deinococci_unclassified	2	0	4	2	7	4	4	4	5	4	6	6
Sphingomonas_sanxanigenens	3	1	5	14	0	2	6	0	0	13	0	4
Silvibacterium_bohemicum	11	0	0	8	6	0	0	0	11	12	0	0
Devosia_sp._Root436	11	0	13	14	10	0	0	0	0	0	0	0
Calditerricola_satsumensis	0	0	8	8	0	0	8	9	0	0	5	10
Methylobacterium_sp._Leaf125	0	0	12	0	12	0	0	0	0	0	9	15
Methylibium_sp._Root1272	0	0	0	16	6	0	0	11	0	15	0	0
Acetobacter_unclassified	4	0	4	6	2	4	7	1	4	5	7	3
Porphyrobacter_unclassified	4	1	4	7	4	5	5	1	6	3	2	5
Planktothrix_unclassified	3	2	8	4	7	2	4	4	10	1	0	2
Filomicrobium_unclassified	3	0	1	12	2	6	4	8	2	6	0	3
Unclassified_Burkholderiales_unclassified	2	1	3	6	4	2	8	3	7	2	2	7
Devosia_sp._DBB001	6	1	3	15	7	0	0	0	15	0	0	0
Paenibacillus_pasadenensis	0	0	9	6	0	0	0	0	9	10	0	13
Solirubrobacterales_bacterium_URHD0059	0	0	5	9	4	0	5	6	10	0	0	8
Leptolyngbya_sp._PCC_7375	0	0	0	14	0	0	12	0	21	0	0	0
Pantoea_sp._3.5.1	0	0	0	10	0	0	23	3	11	0	0	0
Rhodopseudomonas_unclassified	3	1	5	6	1	5	7	4	2	8	2	2
Micromonosporaceae_unclassified	4	0	4	3	2	5	6	3	5	3	2	9
Curvibacter_unclassified	3	0	5	2	1	4	6	6	6	5	5	3
Silicibacter_sp._TrichCH4B	13	0	12	10	5	0	0	0	6	0	0	0
Novosphingobium_sp._MBES04	5	0	16	18	7	0	0	0	0	0	0	0
Methyloceanibacter_caenitepidi	5	0	8	5	1	0	7	7	2	5	0	6
Leisingera_sp._ANG-M7	9	0	18	19	0	0	0	0	0	0	0	0
Thioalkalivibrio_sp._AKL11	0	8	12	0	10	0	0	16	0	0	0	0
Marinobacter_sp._CP1	0	38	0	0	0	0	0	8	0	0	0	0
Ensifer_adhaerens	0	0	19	13	14	0	0	0	0	0	0	0
Sedimenticola_selenatireducens	0	0	8	8	8	9	0	0	0	7	0	6
Desulfatibacillum_alkenivorans	0	0	10	0	0	0	0	15	0	0	13	8
Methylosinus_trichosporium	4	0	4	10	0	0	5	9	0	4	5	4
Terrabacter_unclassified	4	1	3	4	6	3	9	2	2	5	2	4
Castellaniella_defragrans	5	6	5	8	2	0	4	10	0	5	0	0
Thauera_linaloolentis	5	0	7	5	7	0	6	8	0	1	0	6
Methyloversatilis_universalis	3	0	10	5	8	0	11	0	0	8	0	0
Rhizobium_selenitireducens	11	0	9	6	4	2	4	0	2	7	0	0
Fodinicurvata_fenggangensis	5	6	2	8	5	0	5	2	0	7	0	5
Hyphomonas_sp._T16B2	9	0	0	10	0	4	13	9	0	0	0	0
Methylobacterium_sp._Leaf104	15	0	18	12	0	0	0	0	0	0	0	0
Thioalkalivibrio_sp._ALMg11	0	8	0	0	18	0	0	19	0	0	0	0
Pelobacter_carbinolicus	0	0	11	0	0	0	0	10	14	0	0	10
Chlorobaculum_tepidum	0	0	3	0	7	0	13	0	5	0	10	7
Brevundimonas_bacteroides	0	0	7	7	6	7	0	0	4	5	0	9
Neisseriaceae_unclassified	2	2	2	6	3	3	6	3	2	4	3	8
Desulfobacula_unclassified	2	1	5	0	3	3	7	9	12	0	0	2
Nanoarchaeota_unclassified	1	1	3	0	4	9	5	0	6	0	6	9
Akkermansia_unclassified	2	1	3	1	7	3	3	9	3	3	3	6
Aromatoleum_aromaticum	7	0	8	6	0	0	6	0	0	11	0	6
Marinobacter_manganoxydans	3	32	4	0	0	0	0	5	0	0	0	0
Spirochaeta_africana	0	11	5	0	6	0	0	9	13	0	0	0
Dechloromonas_agitata	0	0	8	6	0	0	10	5	0	9	0	6
Chloroherpeton_thalassium	0	0	24	0	0	0	9	11	0	0	0	0
Celeribacter_halophilus	0	0	18	14	5	0	0	7	0	0	0	0
Xenophilus_azovorans	0	0	0	10	3	0	6	6	0	7	5	7
Tolypothrix_campylonemoides	0	0	0	15	0	0	13	0	7	9	0	0
Thermaerobacter_marianensis	0	0	0	0	5	0	0	13	9	0	11	6
Rathayibacter_unclassified	7	2	4	3	0	0	8	4	3	2	5	5
Paracoccus_aminophilus	7	0	7	7	2	5	4	3	8	0	0	0
Niveispirillum_irakense	7	0	5	6	6	0	10	0	0	3	0	6
